,Line Name and Location,Date and Time,Day,4hr Time Interval Ending at,Net Entries,Net Exits,Total Entries & Exits
1208,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-07 12:00:00,Thursday,12:00:00,2470.0,6175.0,8645.0
1209,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-07 16:00:00,Thursday,16:00:00,5562.0,4627.0,10189.0
1210,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-07 20:00:00,Thursday,20:00:00,6788.0,3665.0,10453.0
1211,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-08 00:00:00,Friday,00:00:00,1562.0,945.0,2507.0
1212,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-08 04:00:00,Friday,04:00:00,142.0,194.0,336.0
1213,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-08 08:00:00,Friday,08:00:00,881.0,3508.0,4389.0
1214,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-08 12:00:00,Friday,12:00:00,2700.0,6201.0,8901.0
1215,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-08 16:00:00,Friday,16:00:00,6277.0,5895.0,12172.0
1216,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-08 20:00:00,Friday,20:00:00,7063.0,4858.0,11921.0
1217,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-09 04:00:00,Saturday,04:00:00,266.0,355.0,621.0
1218,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-09 08:00:00,Saturday,08:00:00,340.0,1461.0,1801.0
1219,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-09 12:00:00,Saturday,12:00:00,2183.0,6359.0,8542.0
1220,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-09 16:00:00,Saturday,16:00:00,5886.0,7777.0,13663.0
1221,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-09 20:00:00,Saturday,20:00:00,5857.0,5756.0,11613.0
1222,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-10 00:00:00,Sunday,00:00:00,2142.0,1618.0,3760.0
1223,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-10 04:00:00,Sunday,04:00:00,301.0,401.0,702.0
1224,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-10 08:00:00,Sunday,08:00:00,237.0,946.0,1183.0
1225,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-10 12:00:00,Sunday,12:00:00,1766.0,5009.0,6775.0
1226,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-10 16:00:00,Sunday,16:00:00,4237.0,5776.0,10013.0
1227,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-10 20:00:00,Sunday,20:00:00,4257.0,3679.0,7936.0
1228,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-11 00:00:00,Monday,00:00:00,1388.0,822.0,2210.0
1229,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-11 04:00:00,Monday,04:00:00,70.0,151.0,221.0
1230,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-11 08:00:00,Monday,08:00:00,524.0,2552.0,3076.0
1231,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-11 12:00:00,Monday,12:00:00,2244.0,5419.0,7663.0
1232,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-11 16:00:00,Monday,16:00:00,5243.0,5167.0,10410.0
1233,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-11 20:00:00,Monday,20:00:00,5780.0,3309.0,9089.0
1234,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-12 00:00:00,Tuesday,00:00:00,1222.0,664.0,1886.0
1235,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-12 04:00:00,Tuesday,04:00:00,69.0,170.0,239.0
1236,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-12 08:00:00,Tuesday,08:00:00,929.0,4063.0,4992.0
1237,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-12 12:00:00,Tuesday,12:00:00,2452.0,6328.0,8780.0
1238,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-12 16:00:00,Tuesday,16:00:00,5763.0,4544.0,10307.0
1239,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-12 20:00:00,Tuesday,20:00:00,6612.0,3223.0,9835.0
1240,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-13 00:00:00,Wednesday,00:00:00,1326.0,700.0,2026.0
1241,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-13 04:00:00,Wednesday,04:00:00,84.0,177.0,261.0
1242,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-13 08:00:00,Wednesday,08:00:00,951.0,4036.0,4987.0
1243,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-13 12:00:00,Wednesday,12:00:00,2485.0,6352.0,8837.0
1244,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-13 16:00:00,Wednesday,16:00:00,5475.0,4521.0,9996.0
1245,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-13 20:00:00,Wednesday,20:00:00,6710.0,3513.0,10223.0
1246,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-14 00:00:00,Thursday,00:00:00,1405.0,724.0,2129.0
1247,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-14 04:00:00,Thursday,04:00:00,103.0,169.0,272.0
1248,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-14 08:00:00,Thursday,08:00:00,1006.0,3965.0,4971.0
1249,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-14 12:00:00,Thursday,12:00:00,2517.0,6203.0,8720.0
1250,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-14 16:00:00,Thursday,16:00:00,5940.0,5053.0,10993.0
1251,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-14 20:00:00,Thursday,20:00:00,7040.0,3880.0,10920.0
1252,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-15 00:00:00,Friday,00:00:00,1607.0,1102.0,2709.0
1253,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-15 04:00:00,Friday,04:00:00,125.0,186.0,311.0
1254,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-15 08:00:00,Friday,08:00:00,931.0,3582.0,4513.0
1255,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-15 12:00:00,Friday,12:00:00,2627.0,6283.0,8910.0
1256,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-15 16:00:00,Friday,16:00:00,6510.0,5993.0,12503.0
1257,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-15 20:00:00,Friday,20:00:00,7235.0,5252.0,12487.0
1258,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-16 04:00:00,Saturday,04:00:00,299.0,324.0,623.0
1259,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-16 08:00:00,Saturday,08:00:00,305.0,1515.0,1820.0
1260,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-16 12:00:00,Saturday,12:00:00,2132.0,6050.0,8182.0
1261,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-16 16:00:00,Saturday,16:00:00,5501.0,6847.0,12348.0
1262,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-16 20:00:00,Saturday,20:00:00,5797.0,4730.0,10527.0
1263,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-17 00:00:00,Sunday,00:00:00,1814.0,1219.0,3033.0
1264,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-17 04:00:00,Sunday,04:00:00,199.0,314.0,513.0
1265,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-17 08:00:00,Sunday,08:00:00,253.0,1136.0,1389.0
1266,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-17 12:00:00,Sunday,12:00:00,1729.0,5116.0,6845.0
1267,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-17 16:00:00,Sunday,16:00:00,4910.0,5795.0,10705.0
1268,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-17 20:00:00,Sunday,20:00:00,4389.0,3203.0,7592.0
1269,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-18 00:00:00,Monday,00:00:00,1264.0,748.0,2012.0
1270,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-18 04:00:00,Monday,04:00:00,74.0,178.0,252.0
1271,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-18 08:00:00,Monday,08:00:00,956.0,4018.0,4974.0
1272,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-18 12:00:00,Monday,12:00:00,2467.0,5995.0,8462.0
1273,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-18 16:00:00,Monday,16:00:00,5878.0,4435.0,10313.0
1274,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-18 20:00:00,Monday,20:00:00,6509.0,3132.0,9641.0
1275,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-19 00:00:00,Tuesday,00:00:00,1108.0,648.0,1756.0
1276,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-19 04:00:00,Tuesday,04:00:00,62.0,142.0,204.0
1277,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-19 08:00:00,Tuesday,08:00:00,946.0,3940.0,4886.0
1278,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-19 12:00:00,Tuesday,12:00:00,2483.0,6295.0,8778.0
1279,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-19 16:00:00,Tuesday,16:00:00,5558.0,4590.0,10148.0
1280,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-19 20:00:00,Tuesday,20:00:00,6796.0,3307.0,10103.0
1281,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-20 00:00:00,Wednesday,00:00:00,1313.0,734.0,2047.0
1282,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-20 04:00:00,Wednesday,04:00:00,94.0,181.0,275.0
1283,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-20 08:00:00,Wednesday,08:00:00,977.0,4059.0,5036.0
1284,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-20 12:00:00,Wednesday,12:00:00,2443.0,6173.0,8616.0
1285,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-20 16:00:00,Wednesday,16:00:00,5743.0,4591.0,10334.0
1286,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-20 20:00:00,Wednesday,20:00:00,6790.0,3519.0,10309.0
1287,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-21 00:00:00,Thursday,00:00:00,1401.0,733.0,2134.0
1288,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-21 04:00:00,Thursday,04:00:00,108.0,171.0,279.0
1289,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-21 08:00:00,Thursday,08:00:00,959.0,3627.0,4586.0
1290,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-21 12:00:00,Thursday,12:00:00,2457.0,6515.0,8972.0
1291,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-21 16:00:00,Thursday,16:00:00,5755.0,4922.0,10677.0
1292,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-21 20:00:00,Thursday,20:00:00,6869.0,4218.0,11087.0
1293,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-22 00:00:00,Friday,00:00:00,1695.0,984.0,2679.0
1294,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-22 04:00:00,Friday,04:00:00,134.0,172.0,306.0
1295,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-22 08:00:00,Friday,08:00:00,900.0,3583.0,4483.0
1296,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-22 12:00:00,Friday,12:00:00,2594.0,6292.0,8886.0
1297,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-22 16:00:00,Friday,16:00:00,6545.0,5992.0,12537.0
1298,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-22 20:00:00,Friday,20:00:00,7200.0,5332.0,12532.0
1299,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-23 04:00:00,Saturday,04:00:00,281.0,362.0,643.0
1300,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-23 08:00:00,Saturday,08:00:00,315.0,1530.0,1845.0
1301,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-23 12:00:00,Saturday,12:00:00,2155.0,5942.0,8097.0
1302,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-23 16:00:00,Saturday,16:00:00,5744.0,7013.0,12757.0
1303,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-23 20:00:00,Saturday,20:00:00,6099.0,5180.0,11279.0
1304,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-24 00:00:00,Sunday,00:00:00,2116.0,1579.0,3695.0
1305,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-24 04:00:00,Sunday,04:00:00,298.0,332.0,630.0
1306,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-24 08:00:00,Sunday,08:00:00,290.0,1075.0,1365.0
1307,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-24 12:00:00,Sunday,12:00:00,1684.0,4560.0,6244.0
1308,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-24 16:00:00,Sunday,16:00:00,4589.0,5005.0,9594.0
1309,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-24 20:00:00,Sunday,20:00:00,4252.0,3022.0,7274.0
1310,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-25 00:00:00,Monday,00:00:00,1328.0,708.0,2036.0
1311,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-25 04:00:00,Monday,04:00:00,70.0,147.0,217.0
1312,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-25 08:00:00,Monday,08:00:00,944.0,3611.0,4555.0
1313,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-25 12:00:00,Monday,12:00:00,2411.0,6149.0,8560.0
1314,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-25 16:00:00,Monday,16:00:00,5700.0,4477.0,10177.0
1315,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-25 20:00:00,Monday,20:00:00,6653.0,3038.0,9691.0
1316,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-26 00:00:00,Tuesday,00:00:00,1117.0,672.0,1789.0
1317,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-26 04:00:00,Tuesday,04:00:00,45.0,82.0,127.0
1318,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-26 08:00:00,Tuesday,08:00:00,841.0,3375.0,4216.0
1319,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-26 12:00:00,Tuesday,12:00:00,1886.0,5179.0,7065.0
1320,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-26 16:00:00,Tuesday,16:00:00,4582.0,3518.0,8100.0
1321,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-26 20:00:00,Tuesday,20:00:00,5446.0,2728.0,8174.0
1322,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-27 00:00:00,Wednesday,00:00:00,1013.0,591.0,1604.0
1323,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-27 04:00:00,Wednesday,04:00:00,51.0,93.0,144.0
1324,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-27 08:00:00,Wednesday,08:00:00,959.0,3918.0,4877.0
1325,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-27 12:00:00,Wednesday,12:00:00,2439.0,6420.0,8859.0
1326,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-27 16:00:00,Wednesday,16:00:00,5614.0,4666.0,10280.0
1327,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-27 20:00:00,Wednesday,20:00:00,6883.0,3755.0,10638.0
1328,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-28 00:00:00,Thursday,00:00:00,1465.0,974.0,2439.0
1329,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-28 04:00:00,Thursday,04:00:00,101.0,174.0,275.0
1330,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-28 08:00:00,Thursday,08:00:00,946.0,3841.0,4787.0
1331,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-28 12:00:00,Thursday,12:00:00,1872.0,5406.0,7278.0
1332,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-28 16:00:00,Thursday,16:00:00,4519.0,4216.0,8735.0
1333,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-28 20:00:00,Thursday,20:00:00,5284.0,3578.0,8862.0
1334,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-29 00:00:00,Friday,00:00:00,1279.0,787.0,2066.0
1335,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-29 04:00:00,Friday,04:00:00,4272.0,2770.0,7042.0
1336,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-29 08:00:00,Friday,08:00:00,846.0,3321.0,4167.0
1337,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-29 12:00:00,Friday,12:00:00,2534.0,6250.0,8784.0
1338,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-29 16:00:00,Friday,16:00:00,7445.0,5792.0,13237.0
1339,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-29 20:00:00,Friday,20:00:00,7060.0,4675.0,11735.0
1340,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-30 04:00:00,Saturday,04:00:00,309.0,392.0,701.0
1341,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-30 08:00:00,Saturday,08:00:00,304.0,1388.0,1692.0
1342,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-30 12:00:00,Saturday,12:00:00,1826.0,5233.0,7059.0
1343,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-30 16:00:00,Saturday,16:00:00,4932.0,6175.0,11107.0
1344,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-30 20:00:00,Saturday,20:00:00,5018.0,4366.0,9384.0
1345,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-31 00:00:00,Sunday,00:00:00,1696.0,1928.0,3624.0
1346,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-31 04:00:00,Sunday,04:00:00,407.0,796.0,1203.0
1347,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-31 08:00:00,Sunday,08:00:00,238.0,994.0,1232.0
1348,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-31 12:00:00,Sunday,12:00:00,1153.0,2801.0,3954.0
1349,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-31 16:00:00,Sunday,16:00:00,4701.0,6881.0,11582.0
1350,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-10-31 20:00:00,Sunday,20:00:00,4212.0,6450.0,10662.0
1351,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-01 00:00:00,Monday,00:00:00,1600.0,1437.0,3037.0
1352,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-01 04:00:00,Monday,04:00:00,143.0,240.0,383.0
1353,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-01 08:00:00,Monday,08:00:00,734.0,3127.0,3861.0
1354,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-01 12:00:00,Monday,12:00:00,2619.0,6492.0,9111.0
1355,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-01 16:00:00,Monday,16:00:00,5793.0,4672.0,10465.0
1356,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-01 20:00:00,Monday,20:00:00,6595.0,3213.0,9808.0
1357,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-02 00:00:00,Tuesday,00:00:00,1192.0,602.0,1794.0
1358,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-02 04:00:00,Tuesday,04:00:00,51.0,144.0,195.0
1359,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-02 08:00:00,Tuesday,08:00:00,698.0,3493.0,4191.0
1360,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-02 12:00:00,Tuesday,12:00:00,2222.0,6029.0,8251.0
1361,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-02 16:00:00,Tuesday,16:00:00,5374.0,4464.0,9838.0
1362,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-02 20:00:00,Tuesday,20:00:00,6353.0,3277.0,9630.0
1363,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-03 00:00:00,Wednesday,00:00:00,1307.0,750.0,2057.0
1364,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-03 04:00:00,Wednesday,04:00:00,86.0,131.0,217.0
1365,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-03 08:00:00,Wednesday,08:00:00,428.0,2167.0,2595.0
1366,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-03 12:00:00,Wednesday,12:00:00,3088.0,7813.0,10901.0
1367,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-03 16:00:00,Wednesday,16:00:00,5632.0,4384.0,10016.0
1368,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-03 20:00:00,Wednesday,20:00:00,6716.0,3571.0,10287.0
1369,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-04 00:00:00,Thursday,00:00:00,1444.0,979.0,2423.0
1370,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-04 04:00:00,Thursday,04:00:00,105.0,150.0,255.0
1371,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-04 08:00:00,Thursday,08:00:00,693.0,3194.0,3887.0
1372,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-04 12:00:00,Thursday,12:00:00,2736.0,6827.0,9563.0
1373,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-04 16:00:00,Thursday,16:00:00,5599.0,4862.0,10461.0
1374,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-04 20:00:00,Thursday,20:00:00,6940.0,3702.0,10642.0
1375,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-05 00:00:00,Friday,00:00:00,1492.0,821.0,2313.0
1376,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-05 04:00:00,Friday,04:00:00,138.0,203.0,341.0
1377,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-05 08:00:00,Friday,08:00:00,871.0,3339.0,4210.0
1378,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-05 12:00:00,Friday,12:00:00,2641.0,6262.0,8903.0
1379,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-05 16:00:00,Friday,16:00:00,6479.0,5906.0,12385.0
1380,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-05 20:00:00,Friday,20:00:00,7472.0,5202.0,12674.0
1381,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-06 04:00:00,Saturday,04:00:00,230.0,350.0,580.0
1382,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-06 08:00:00,Saturday,08:00:00,380.0,1421.0,1801.0
1383,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-06 12:00:00,Saturday,12:00:00,2145.0,6626.0,8771.0
1384,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-06 16:00:00,Saturday,16:00:00,6234.0,7968.0,14202.0
1385,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-06 20:00:00,Saturday,20:00:00,6391.0,5920.0,12311.0
1386,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-07 00:00:00,Sunday,00:00:00,2097.0,1650.0,3747.0
1387,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-07 04:00:00,Sunday,04:00:00,296.0,390.0,686.0
1388,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-07 08:00:00,Sunday,08:00:00,204.0,617.0,821.0
1389,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-07 12:00:00,Sunday,12:00:00,1459.0,4542.0,6001.0
1390,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-07 16:00:00,Sunday,16:00:00,4358.0,6463.0,10821.0
1391,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-07 20:00:00,Sunday,20:00:00,4767.0,4247.0,9014.0
1392,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-08 00:00:00,Monday,00:00:00,1758.0,1104.0,2862.0
1393,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-08 04:00:00,Monday,04:00:00,143.0,172.0,315.0
1394,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-08 08:00:00,Monday,08:00:00,496.0,1744.0,2240.0
1395,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-08 12:00:00,Monday,12:00:00,2101.0,7257.0,9358.0
1396,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-08 16:00:00,Monday,16:00:00,4747.0,4718.0,9465.0
1397,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-08 20:00:00,Monday,20:00:00,8064.0,3821.0,11885.0
1398,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-09 00:00:00,Tuesday,00:00:00,1771.0,829.0,2600.0
1399,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-09 04:00:00,Tuesday,04:00:00,133.0,190.0,323.0
1400,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-09 08:00:00,Tuesday,08:00:00,508.0,1893.0,2401.0
1401,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-09 12:00:00,Tuesday,12:00:00,2095.0,7986.0,10081.0
1402,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-09 16:00:00,Tuesday,16:00:00,4954.0,4907.0,9861.0
1403,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-09 20:00:00,Tuesday,20:00:00,8214.0,3957.0,12171.0
1404,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-10 00:00:00,Wednesday,00:00:00,2013.0,972.0,2985.0
1405,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-10 04:00:00,Wednesday,04:00:00,181.0,209.0,390.0
1406,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-10 08:00:00,Wednesday,08:00:00,485.0,1831.0,2316.0
1407,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-10 12:00:00,Wednesday,12:00:00,2205.0,7643.0,9848.0
1408,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-10 16:00:00,Wednesday,16:00:00,4758.0,4979.0,9737.0
1409,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-10 20:00:00,Wednesday,20:00:00,8422.0,4446.0,12868.0
1410,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-11 00:00:00,Thursday,00:00:00,2211.0,1192.0,3403.0
1411,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-11 04:00:00,Thursday,04:00:00,230.0,235.0,465.0
1412,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-11 08:00:00,Thursday,08:00:00,378.0,1466.0,1844.0
1413,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-11 12:00:00,Thursday,12:00:00,1906.0,6861.0,8767.0
1414,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-11 16:00:00,Thursday,16:00:00,5127.0,6217.0,11344.0
